,date,protocol,program_name,net_dollar_flow,net_price_stock_change,last_price_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,program_rank_desc,period
1485,2022-09-30 00:00:00,pika-protocol,Pika Protocol,41515.61816000007,-27697.41664000022,41640.16501444491,9273987.8341,13818.201519999653,-1.964508555829525e-10,8092522.592612894,8092966.672869069,-5880.129642894339,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,68,During Program
1486,2022-10-01 00:00:00,pika-protocol,Pika Protocol,142039.421633985,9273.987826014407,141897.52410999872,9425301.24356,151313.40945999883,-5.820766091346741e-10,8234562.01424688,8234864.196979067,3393.858183120068,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,67,During Program
1487,2022-10-02 00:00:00,pika-protocol,Pika Protocol,23499.598907056457,9415.885372944544,23476.146213499756,9458216.72784,32915.48428000137,3.710738383233547e-10,8258061.613153936,8258340.343192567,12809.743556064612,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,66,During Program
1488,2022-10-03 00:00:00,pika-protocol,Pika Protocol,48390.24841866948,-19095.780888670517,48488.144142873505,9487511.19537,29294.467529999092,1.3096723705530167e-10,8306451.861572606,8306828.48733544,-6286.037332605905,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,65,During Program
1489,2022-10-04 00:00:00,pika-protocol,Pika Protocol,432848.71248000115,218.21777999952545,432838.75695945456,9920578.12563,433066.93026000075,5.820766091346741e-11,8739300.574052608,8739667.244294895,-6067.81955260638,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,64,During Program
1490,2022-10-05 00:00:00,pika-protocol,Pika Protocol,-211118.9621152894,-6716.231384711103,-211261.98648000136,9702742.93213,-217835.19350000098,-4.656612873077393e-10,8528181.611937318,8528405.257814893,-12784.050937317483,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,63,During Program
1491,2022-10-06 00:00:00,pika-protocol,Pika Protocol,210965.9471536049,-1281.6297436052375,210993.81720578906,9912427.24954,209684.31740999967,0.0,8739147.559090922,8739399.075020682,-14065.68068092272,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,62,During Program
1492,2022-10-07 00:00:00,pika-protocol,Pika Protocol,151527.19565109978,2859.7818589015305,151483.4919515618,10066814.22705,154386.9775100015,2.0372681319713593e-10,8890674.754742023,8890882.566972245,-11205.89882202119,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,61,During Program
1493,2022-10-08 00:00:00,pika-protocol,Pika Protocol,-60117.61660930644,33768.856839306136,-59916.62789687874,10040465.46728,-26348.759770000353,-5.093170329928398e-11,8830557.138132716,8830965.939075366,22562.958017284946,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,60,During Program
1494,2022-10-09 00:00:00,pika-protocol,Pika Protocol,26833.055874759444,-61255.72899476123,26997.76615161229,10006042.79416,-34422.67312000133,4.511093720793724e-10,8857390.194007475,8857963.705226978,-38692.770977476284,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,59,During Program
1495,2022-10-10 00:00:00,pika-protocol,Pika Protocol,-65919.64940224269,5613.480882243281,-65882.68861558383,9945736.62564,-60306.16851999983,-4.220055416226387e-10,8791470.544605233,8792081.016611394,-33079.290095233,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,58,During Program
1496,2022-10-11 00:00:00,pika-protocol,Pika Protocol,50056.91691585778,47142.05341414098,49820.77016307663,10042935.59597,97198.97032999992,1.1641532182693481e-09,8841527.461521091,8841901.786774471,14062.763318907979,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,57,During Program
1497,2022-10-12 00:00:00,pika-protocol,Pika Protocol,74296.88844120367,-23283.173051202586,74469.53587823309,10093949.31136,51013.71539000049,-5.966285243630409e-10,8915824.349962294,8916371.322652703,-9220.409732294607,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,56,During Program
1498,2022-10-13 00:00:00,pika-protocol,Pika Protocol,-137280.17056763818,13358.60977763823,-137098.73034209746,9970027.75057,-123921.56079000048,-5.238689482212067e-10,8778544.179394655,8779272.592310606,4138.200045343623,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,55,During Program
1499,2022-10-14 00:00:00,pika-protocol,Pika Protocol,-80510.37283698894,9960.067676989467,-80430.02316354646,9899477.44541,-70550.30515999906,4.220055416226387e-10,8698033.806557667,8698842.56914706,14098.26772233309,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,54,During Program
1500,2022-10-15 00:00:00,pika-protocol,Pika Protocol,72035.25442407967,-29589.755444078753,72251.2148917887,9941922.94439,42445.498980000615,-3.055902197957039e-10,8770069.060981747,8771093.78403885,-15491.487721745663,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,53,During Program
1501,2022-10-16 00:00:00,pika-protocol,Pika Protocol,126746.72045532436,4418.610304673703,126690.41388652136,10073088.27515,131165.3307599984,3.4924596548080444e-10,8896815.781437071,8897784.19792537,-11072.87741707196,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,52,During Program
1502,2022-10-17 00:00:00,pika-protocol,Pika Protocol,-22195.24774787947,-1360.6166121193528,-22198.246163227832,10049532.41079,-23555.864359999076,-2.510205376893282e-10,8874620.533689192,8875585.951762142,-12433.494029191314,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,51,During Program
1503,2022-10-18 00:00:00,pika-protocol,Pika Protocol,-96067.54283124919,16955.14287124891,-95905.73476211773,9970420.01083,-79112.39996000007,2.0372681319713593e-10,8778552.990857942,8779680.217000024,4521.648842057597,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,50,During Program
1504,2022-10-19 00:00:00,pika-protocol,Pika Protocol,561.6939665508254,-13117.92522654997,562.4339520800454,9957863.77957,-12556.231259999797,-6.511982064694166e-10,8779114.684824493,8780242.650952104,-8596.276384492374,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,49,During Program
1505,2022-10-20 00:00:00,pika-protocol,Pika Protocol,-6997.026396598414,52962.75090659637,-6960.008297742966,10003829.50408,45965.724509999156,1.2005330063402653e-09,8772117.658427894,8773282.642654361,44366.47452210399,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,48,During Program
1506,2022-10-21 00:00:00,pika-protocol,Pika Protocol,-32749.02778000012,-49770.29603999781,-32912.772918899456,9921310.18026,-82519.32381999865,-7.275957614183426e-10,8739368.630647894,8740369.869735463,-5403.821517893819,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,47,During Program
1507,2022-10-22 00:00:00,pika-protocol,Pika Protocol,-13724.26978924406,9921.310189242633,-13710.559230001643,9917507.22066,-3802.9596000015736,-1.4733814168721437e-10,8725644.36085865,8726659.310505461,4517.488671348814,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,46,During Program
1508,2022-10-23 00:00:00,pika-protocol,Pika Protocol,11245.895200001076,-9907.599630000219,11257.141095211258,9918845.51623,1338.2955700010061,1.4915713109076023e-10,8736890.256058652,8737916.45160067,-5390.110958651405,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,45,During Program
1509,2022-10-24 00:00:00,pika-protocol,Pika Protocol,-17802.679879109684,-3937.7816708912633,-17809.750350000337,9897105.05468,-21740.461550001055,-1.0913936421275139e-10,8719087.576179542,8720106.70125067,-9327.892629542668,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,44,During Program
1510,2022-10-25 00:00:00,pika-protocol,Pika Protocol,-292537.7212757977,13831.746965798176,-292129.4543460796,9618399.08037,-278705.9743099995,0.0,8426549.854903745,8427977.246904591,4503.854336255508,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,43,During Program
1511,2022-10-26 00:00:00,pika-protocol,Pika Protocol,5703.707499999553,-9608.790289999999,5709.411207499505,9614493.99758,-3905.082790000364,8.185452315956354e-11,8432253.562403744,8433686.658112092,-5104.935953744491,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,42,During Program
1512,2022-10-27 00:00:00,pika-protocol,Pika Protocol,-16375.376860000193,0.0,-16375.376860000193,9598118.62072,-16375.376860000193,0.0,8415878.185543744,8417311.281252092,-5104.935953744491,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,41,During Program
1513,2022-10-28 00:00:00,pika-protocol,Pika Protocol,265474.3301112136,9598.118628787704,265209.12099000067,9873191.06946,275072.44874000177,4.656612873077393e-10,8681352.515654957,8682520.402242092,4493.182675043214,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,40,During Program
1514,2022-10-29 00:00:00,pika-protocol,Pika Protocol,63979.91261237027,-18878.40931236983,64102.48219380345,9918292.57276,45101.50329999998,-4.656612873077393e-10,8745332.428267328,8746622.884435896,-14385.226637326616,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,39,During Program
1515,2022-10-30 00:00:00,pika-protocol,Pika Protocol,40379.09164999984,9073.612699998555,40342.18516020535,9967745.27711,49452.704349998385,-1.4551915228366852e-11,8785711.519917328,8786965.0695961,-5311.61393732806,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,38,During Program
1516,2022-10-31 00:00:00,pika-protocol,Pika Protocol,14748.098533336677,-1495.1617933347493,14750.311080001295,9980998.21385,13252.936740001664,-2.637534635141492e-10,8800459.618450664,8801715.380676102,-6806.77573066281,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,37,During Program
1517,2022-11-01 00:00:00,pika-protocol,Pika Protocol,92775.26346086506,-5899.654890867074,92830.13430084656,10067873.82242,86875.6085699983,3.2014213502407074e-10,8893234.88191153,8894545.514976948,-12706.430621529884,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,36,During Program
1518,2022-11-02 00:00:00,pika-protocol,Pika Protocol,175922.50142000057,7465.826680000913,175792.14284644803,10251262.15052,183388.32810000144,-2.9103830456733704e-11,9069157.38333153,9070337.657823397,-5240.603941528971,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,35,During Program
1519,2022-11-03 00:00:00,pika-protocol,Pika Protocol,51962.37722999975,0.0,51962.37722999975,10303224.52775,51962.37722999975,0.0,9121119.76056153,9122300.035053397,-5240.603941528971,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,34,During Program
1520,2022-11-04 00:00:00,pika-protocol,Pika Protocol,-132487.73338999972,0.0,-132487.73338999972,10170736.79436,-132487.73338999972,0.0,8988632.02717153,8989812.301663397,-5240.603941528971,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,33,During Program
1521,2022-11-05 00:00:00,pika-protocol,Pika Protocol,-8777.31329226579,-88363.36126773557,-8854.238920001313,10073596.1198,-97140.67456000112,2.3283064365386963e-10,8979854.713879263,8980958.062743396,-93603.96520926454,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,32,During Program
1522,2022-11-06 00:00:00,pika-protocol,Pika Protocol,-13433.643323922135,79852.07312392186,-13327.994065794232,10140014.5496,66418.42980000004,3.2014213502407074e-10,8966421.070555342,8967630.0686776,-13751.892085342683,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,31,During Program
1523,2022-11-07 00:00:00,pika-protocol,Pika Protocol,58789.701613801044,28720.078836201705,58623.658843800586,10227524.33005,87509.78045000136,-1.3969838619232178e-09,9025210.772169143,9026253.7275214,14968.186750859022,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,30,During Program
1524,2022-11-08 00:00:00,pika-protocol,Pika Protocol,71167.6221556624,-10207.11010566317,71238.71868126336,10288484.8421,60960.51204999909,-1.3096723705530167e-10,9096378.394324806,9097492.446202666,4761.076645195852,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,29,During Program
1525,2022-11-09 00:00:00,pika-protocol,Pika Protocol,84424.90444999933,-10278.206640000488,84509.32935448663,10362631.53991,74146.69780999981,9.604264050722122e-10,9180803.298774805,9182001.775557151,-5517.129994804636,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,28,During Program
1526,2022-11-10 00:00:00,pika-protocol,Pika Protocol,-438069.1653138304,51813.15770382869,-435889.71673000045,9976375.5323,-386256.00761000067,1.0477378964424133e-09,8742734.133460974,8746112.05882715,46296.027709024056,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,27,During Program
1527,2022-11-11 00:00:00,pika-protocol,Pika Protocol,-450314.6746054274,-4.569264033682993e-06,-450314.67460563366,9526060.85769,-450314.67460999824,-1.57160684466362e-09,8292419.458855546,8295797.3842215175,46296.02770445479,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,26,During Program
1528,2022-11-12 00:00:00,pika-protocol,Pika Protocol,70352.91023837886,-18957.335038380512,70493.19520394555,9577456.43289,51395.575199998915,5.675246939063072e-10,8362772.369093926,8366290.5794254625,27338.69266607428,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,25,During Program
1529,2022-11-13 00:00:00,pika-protocol,Pika Protocol,118320.42628949035,-32895.65045948936,118728.22162697739,9662881.20872,85424.77583000064,-3.4924596548080444e-10,8481092.795383416,8485018.80105244,-5556.957793415084,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,24,During Program
1530,2022-11-14 00:00:00,pika-protocol,Pika Protocol,-279907.833611271,-6796.029728728824,-280104.8349760337,9376177.34538,-286703.8633399997,1.1641532182693481e-10,8201184.961772145,8204913.966076407,-12352.987522143907,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,23,During Program
1531,2022-11-15 00:00:00,pika-protocol,Pika Protocol,-336923.27682000026,10776.222699999687,-336536.4888980729,9050030.29126,-326147.05412000045,1.1641532182693481e-10,7864261.6849521445,7868377.477178333,-1576.7648221442214,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,22,During Program
1532,2022-11-16 00:00:00,pika-protocol,Pika Protocol,46961.23555121705,9050.030288783288,46914.321229999885,9106041.5571,56011.26583999954,-7.930793799459934e-10,7911222.920503361,7915291.798408333,7473.265466639066,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,21,During Program
1533,2022-11-17 00:00:00,pika-protocol,Pika Protocol,-56047.6566300001,-9096.944610000448,-56103.70428661476,9040896.95586,-65144.601239999756,7.930793799459934e-10,7855175.263873361,7859188.094121719,-1623.6791433613816,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,20,During Program
1534,2022-11-18 00:00:00,pika-protocol,Pika Protocol,-145655.03414444262,-9999.232035556477,-145816.3069800008,8885242.68968,-155654.26617999934,-2.3283064365386963e-10,7709520.2297289185,7713371.787141718,-11622.911178917859,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,19,During Program
1535,2022-11-19 00:00:00,pika-protocol,Pika Protocol,-66271.33775929103,27628.120499289005,-66065.90984002042,8846599.47242,-38643.21726000123,7.930793799459934e-10,7643248.891969628,7647305.877301698,16005.209320371147,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,18,During Program
1536,2022-11-20 00:00:00,pika-protocol,Pika Protocol,41342.595093785945,-8828.94159378524,41383.89638760721,8879113.12592,32513.653500000015,-6.912159733474255e-10,7684591.4870634135,7688689.7736893045,7176.267726585907,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,17,During Program
1537,2022-11-21 00:00:00,pika-protocol,Pika Protocol,25319.84949494592,5.053966853436762e-06,25319.849494931506,8904432.97542,25319.849500000477,5.893525667488575e-10,7709911.33655836,7714009.623184236,7176.267731639874,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,16,During Program
1538,2022-11-22 00:00:00,pika-protocol,Pika Protocol,29296.825648102364,1.8961978521716106e-06,29296.825648096128,8933729.80107,29296.825649999082,5.20230969414115e-10,7739208.162206462,7743306.448832332,7176.267733536072,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,15,During Program
1539,2022-11-23 00:00:00,pika-protocol,Pika Protocol,81161.37169591832,8924.804994083348,81080.37232298634,9023815.97776,90086.17669000104,-6.257323548197746e-10,7820369.533902381,7824386.821155319,16101.07272761942,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,14,During Program
1540,2022-11-24 00:00:00,pika-protocol,Pika Protocol,-241038.77285499978,-4.999225682877917e-06,-241038.7728551333,8782777.2049,-241038.7728599999,-9.022187441587448e-10,7579330.76104738,7583348.048300185,16101.072722620194,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,13,During Program
1541,2022-11-25 00:00:00,pika-protocol,Pika Protocol,37846.91985073085,-8765.246710731664,37884.72896146762,8811858.87804,29081.673140000552,1.367880031466484e-09,7617177.680898111,7621232.777261653,7335.82601188853,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,12,During Program
1542,2022-11-26 00:00:00,pika-protocol,Pika Protocol,-1042.8758596606024,-9604.133890339968,-1044.0137407692853,8801211.86829,-10647.009750001132,-5.620677256956697e-10,7616134.805038451,7620188.763520883,-2268.3078784514382,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,11,During Program
1543,2022-11-27 00:00:00,pika-protocol,Pika Protocol,34411.322185253135,9602.996014746714,34373.816938020456,8845226.18649,44014.31819999963,-2.1827872842550278e-10,7650546.127223704,7654562.580458904,7334.688136295275,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,10,During Program
1544,2022-11-28 00:00:00,pika-protocol,Pika Protocol,63840.05449818456,-8.183805153992638e-06,63840.054498243626,8909066.24098,63840.05449000001,-7.421476766467094e-10,7714386.1817218885,7718402.634957148,7334.68812811147,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,9,During Program
1545,2022-11-29 00:00:00,pika-protocol,Pika Protocol,-241771.5352652698,5.270615704274777e-06,-241771.53526512676,8667294.70572,-241771.53525999933,-1.4551915228366852e-10,7472614.646456619,7476631.099692021,7334.688133382086,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,8,During Program
1546,2022-11-30 00:00:00,pika-protocol,Pika Protocol,-22978.739264772525,43293.180344771084,-22864.530819131698,8687609.1468,20314.44108000025,1.6916601452976465e-09,7449635.9071918465,7453766.5688728895,50627.86847815317,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,7,During Program
1547,2022-12-01 00:00:00,pika-protocol,Pika Protocol,26475.56688323533,-25907.383143234983,26554.75601649045,8688177.33054,568.1837399993092,-1.0368239600211382e-09,7476111.474075082,7480321.32488938,24720.485334918187,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,6,During Program
1548,2022-12-02 00:00:00,pika-protocol,Pika Protocol,-5931.521017842525,8662.190767843695,-5925.613128375996,8690908.00029,2730.6697500012815,1.1186784831807017e-10,7470179.953057239,7474395.711761003,33382.67610276188,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,5,During Program
1549,2022-12-03 00:00:00,pika-protocol,Pika Protocol,91804.08332795912,-37741.39330796093,92204.49327885057,8744970.69031,54062.6900199987,5.093170329928398e-10,7561984.036385198,7566600.205039854,-4358.717205199049,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,4,During Program
1550,2022-12-04 00:00:00,pika-protocol,Pika Protocol,-11216.539567501053,2318.2517975018,-11213.566902120247,8736072.40254,-8898.287769999355,-1.0186340659856796e-10,7550767.496817697,7555386.638137734,-2040.4654076972492,Gov Fund - Phase 0,2022-08-29,,9000000.0,,,,3,During Program
